gene	report_path	if_candidate	hpa_images_found	hpa_location	hpa_subcell_url	hpa_image_urls	hpa_error	pae_candidate	pae_url	pae_error	changed	applied
ARMCX4	detail/nucleus-cytoplasm/ARMCX4/ARMCX4-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000196440-ARMCX4/subcellular	https://images.proteinatlas.org/51930/1752_F4_18_cr5804e0b1558cf_red_green.jpg;https://images.proteinatlas.org/51930/1752_F4_8_cr5804e0a7b1430_red_green.jpg;https://images.proteinatlas.org/51930/823_F12_1_red_green.jpg;https://images.proteinatlas.org/51930/823_F12_2_red_green.jpg;https://images.proteinatlas.org/51930/855_E9_4_red_green.jpg;https://images.proteinatlas.org/51930/855_E9_5_red_green.jpg		False			True	True
ASAP3	detail/nucleus-cytoplasm/ASAP3/ASAP3-evaluation.md	True	6	Vesicles (supported)	https://www.proteinatlas.org/ENSG00000088280-ASAP3/subcellular	https://images.proteinatlas.org/20546/1168_D7_2_red_green.jpg;https://images.proteinatlas.org/20546/1168_D7_3_red_green.jpg;https://images.proteinatlas.org/20546/1257_D7_1_red_green.jpg;https://images.proteinatlas.org/20546/1257_D7_2_red_green.jpg;https://images.proteinatlas.org/20546/1536_D6_2_red_green.jpg;https://images.proteinatlas.org/20546/1536_D6_3_red_green.jpg		False			True	True
ASB10	detail/nucleus-cytoplasm/ASB10/ASB10-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000146926-ASB10/subcellular			False			False	False
ASRGL1	detail/nucleus-cytoplasm/ASRGL1/ASRGL1-evaluation.md	True	0	Microtubules (approved)	https://www.proteinatlas.org/ENSG00000162174-ASRGL1/subcellular			False			False	False
ATG2A	detail/nucleus-cytoplasm/ATG2A/ATG2A-evaluation.md	True	4	Vesicles (uncertain)	https://www.proteinatlas.org/ENSG00000110046-ATG2A/subcellular	https://images.proteinatlas.org/38715/435_A9_3_red_green.jpg;https://images.proteinatlas.org/38715/435_A9_5_red_green.jpg;https://images.proteinatlas.org/38715/445_A9_3_red_green.jpg;https://images.proteinatlas.org/38715/445_A9_5_red_green.jpg		False			True	True
ATXN7L3B	detail/nucleus-cytoplasm/ATXN7L3B/ATXN7L3B-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000253719-ATXN7L3B/subcellular	https://images.proteinatlas.org/56612/935_A9_1_red_green.jpg;https://images.proteinatlas.org/56612/935_A9_2_red_green.jpg;https://images.proteinatlas.org/56612/958_F3_1_red_green.jpg;https://images.proteinatlas.org/56612/958_F3_2_red_green.jpg;https://images.proteinatlas.org/56612/982_F8_1_red_green.jpg;https://images.proteinatlas.org/56612/982_F8_2_red_green.jpg		False			True	True
B4GALNT4	detail/nucleus-cytoplasm/B4GALNT4/B4GALNT4-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000182272-B4GALNT4/subcellular	https://images.proteinatlas.org/43276/1834_G12_4_red_green.jpg;https://images.proteinatlas.org/43276/1834_G12_6_red_green.jpg;https://images.proteinatlas.org/43276/1905_E3_1_red_green.jpg;https://images.proteinatlas.org/43276/1905_E3_2_red_green.jpg;https://images.proteinatlas.org/43276/1979_A4_1_red_green.jpg;https://images.proteinatlas.org/43276/1979_A4_2_red_green.jpg		False			True	True
B9D1	detail/nucleus-cytoplasm/B9D1/B9D1-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000108641-B9D1/subcellular	https://images.proteinatlas.org/22957/2124_G9_19_blue_red_green.jpg;https://images.proteinatlas.org/22957/2124_G9_30_blue_red_green.jpg;https://images.proteinatlas.org/22957/2129_C4_59_blue_red_green.jpg;https://images.proteinatlas.org/22957/2129_C4_78_blue_red_green.jpg;https://images.proteinatlas.org/22957/2167_H3_37_blue_red_green.jpg;https://images.proteinatlas.org/22957/2167_H3_64_blue_red_green.jpg		False			True	True
BAG5	detail/nucleus-cytoplasm/BAG5/BAG5-evaluation.md	True	6	Vesicles (approved)	https://www.proteinatlas.org/ENSG00000166170-BAG5/subcellular	https://images.proteinatlas.org/16429/131_D1_1_blue_red_green.jpg;https://images.proteinatlas.org/16429/131_D1_2_blue_red_green.jpg;https://images.proteinatlas.org/16429/132_D1_1_blue_red_green.jpg;https://images.proteinatlas.org/16429/132_D1_2_blue_red_green.jpg;https://images.proteinatlas.org/16429/164_D1_1_blue_red_green.jpg;https://images.proteinatlas.org/16429/164_D1_2_blue_red_green.jpg		False			True	True
BBS9	detail/nucleus-cytoplasm/BBS9/BBS9-evaluation.md	True	6	Primary cilium (supported)	https://www.proteinatlas.org/ENSG00000122507-BBS9/subcellular	https://images.proteinatlas.org/21289/2200_E4_40_blue_red_green.jpg;https://images.proteinatlas.org/21289/2200_E4_45_blue_red_green.jpg;https://images.proteinatlas.org/21289/2121_G12_19_red_green.jpg;https://images.proteinatlas.org/21289/2121_G12_8_red_green.jpg;https://images.proteinatlas.org/21289/2128_E11_16_red_green.jpg;https://images.proteinatlas.org/21289/2128_E11_79_red_green.jpg		False			True	True
BCDIN3D	detail/nucleus-cytoplasm/BCDIN3D/BCDIN3D-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000186666-BCDIN3D/subcellular	https://images.proteinatlas.org/39911/451_C6_1_blue_red_green.jpg;https://images.proteinatlas.org/39911/451_C6_2_blue_red_green.jpg;https://images.proteinatlas.org/39911/454_C6_1_blue_red_green.jpg;https://images.proteinatlas.org/39911/454_C6_2_blue_red_green.jpg;https://images.proteinatlas.org/39911/456_C6_1_blue_red_green.jpg;https://images.proteinatlas.org/39911/456_C6_2_blue_red_green.jpg		False			True	True
BEAN1	detail/nucleus-cytoplasm/BEAN1/BEAN1-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000166546-BEAN1/subcellular	https://images.proteinatlas.org/53851/1303_E4_2_red_green.jpg;https://images.proteinatlas.org/53851/1303_E4_5_red_green.jpg;https://images.proteinatlas.org/53851/1364_B2_1_red_green.jpg;https://images.proteinatlas.org/53851/1364_B2_2_red_green.jpg;https://images.proteinatlas.org/53851/1753_E4_13_cr57f3d7855e52e_red_green.jpg;https://images.proteinatlas.org/53851/1753_E4_18_cr57f3d78f3b595_red_green.jpg		False			True	True
BEGAIN	detail/nucleus-cytoplasm/BEGAIN/BEGAIN-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000183092-BEGAIN/subcellular	https://images.proteinatlas.org/2899/1054_F1_1_red_green.jpg;https://images.proteinatlas.org/2899/1054_F1_2_red_green.jpg;https://images.proteinatlas.org/2899/1_A3_1_red_green.jpg;https://images.proteinatlas.org/2899/1_A3_2_red_green.jpg;https://images.proteinatlas.org/2899/3_A3_1_red_green.jpg;https://images.proteinatlas.org/2899/3_A3_2_red_green.jpg		False			True	True
BET1L	detail/nucleus-cytoplasm/BET1L/BET1L-evaluation.md	True	6	Golgi apparatus (supported)	https://www.proteinatlas.org/ENSG00000177951-BET1L/subcellular	https://images.proteinatlas.org/39819/460_B12_1_red_green.jpg;https://images.proteinatlas.org/39819/460_B12_2_red_green.jpg;https://images.proteinatlas.org/39819/465_B12_1_red_green.jpg;https://images.proteinatlas.org/39819/465_B12_2_red_green.jpg;https://images.proteinatlas.org/39819/467_B12_1_red_green.jpg;https://images.proteinatlas.org/39819/467_B12_2_red_green.jpg		False			True	True
BEX4	detail/nucleus-cytoplasm/BEX4/BEX4-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000102409-BEX4/subcellular	https://images.proteinatlas.org/51935/1182_D1_1_red_green.jpg;https://images.proteinatlas.org/51935/1182_D1_2_red_green.jpg;https://images.proteinatlas.org/51935/1883_C4_19_cr5b7bc628577b1_red_green.jpg;https://images.proteinatlas.org/51935/1883_C4_5_cr5b7bc6285776a_red_green.jpg;https://images.proteinatlas.org/51935/986_B7_2_red_green.jpg;https://images.proteinatlas.org/51935/986_B7_3_red_green.jpg		False			True	True
BICRAL	detail/nucleus-cytoplasm/BICRAL/BICRAL-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000112624-BICRAL/subcellular	https://images.proteinatlas.org/29390/301_B4_1_red_green.jpg;https://images.proteinatlas.org/29390/301_B4_2_red_green.jpg;https://images.proteinatlas.org/29390/303_B4_1_red_green.jpg;https://images.proteinatlas.org/29390/303_B4_2_red_green.jpg;https://images.proteinatlas.org/29390/342_B4_1_red_green.jpg;https://images.proteinatlas.org/29390/342_B4_2_red_green.jpg		False			True	True
BIRC7	detail/nucleus-cytoplasm/BIRC7/BIRC7-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000101197-BIRC7/subcellular	https://images.proteinatlas.org/47850/1251_A4_1_red_green.jpg;https://images.proteinatlas.org/47850/1251_A4_2_red_green.jpg;https://images.proteinatlas.org/47850/1256_A4_3_red_green.jpg;https://images.proteinatlas.org/47850/1256_A4_4_red_green.jpg;https://images.proteinatlas.org/47850/1291_D11_1_red_green.jpg;https://images.proteinatlas.org/47850/1291_D11_2_red_green.jpg		False			True	True
BLTP3B	detail/nucleus-cytoplasm/BLTP3B/BLTP3B-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000111647-BLTP3B/subcellular	https://images.proteinatlas.org/75150/1891_B24_32_red_green.jpg;https://images.proteinatlas.org/75150/1891_B24_33_red_green.jpg;https://images.proteinatlas.org/75150/1907_D8_1_red_green.jpg;https://images.proteinatlas.org/75150/1907_D8_2_red_green.jpg;https://images.proteinatlas.org/75150/1943_A1_1_red_green.jpg;https://images.proteinatlas.org/75150/1943_A1_2_red_green.jpg		False			True	True
BOLA2	detail/nucleus-cytoplasm/BOLA2/BOLA2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000183336-BOLA2/subcellular			False			False	False
BRCC3	detail/nucleus-cytoplasm/BRCC3/BRCC3-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000185515-BRCC3/subcellular	https://images.proteinatlas.org/48737/791_C11_1_red_green.jpg;https://images.proteinatlas.org/48737/791_C11_2_red_green.jpg;https://images.proteinatlas.org/48737/794_C11_2_red_green.jpg;https://images.proteinatlas.org/48737/794_C11_3_red_green.jpg;https://images.proteinatlas.org/48737/798_C11_1_red_green.jpg;https://images.proteinatlas.org/48737/798_C11_3_red_green.jpg		False			True	True
BRI3	detail/nucleus-cytoplasm/BRI3/BRI3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000164713-BRI3/subcellular			False			False	False
CABLES1	detail/nucleus-cytoplasm/CABLES1/CABLES1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000134508-CABLES1/subcellular	https://images.proteinatlas.org/73649/1736_E4_18_cr59c50da12c7cc_red_green.jpg;https://images.proteinatlas.org/73649/1736_E4_2_cr5805f792b00c8_red_green.jpg;https://images.proteinatlas.org/73649/1745_E4_16_cr58061ca4cc628_red_green.jpg;https://images.proteinatlas.org/73649/1745_E4_8_cr58061c9bbeb6f_red_green.jpg;https://images.proteinatlas.org/73649/1757_F1_1_red_green.jpg;https://images.proteinatlas.org/73649/1757_F1_2_red_green.jpg		False			True	True
CABYR	detail/nucleus-cytoplasm/CABYR/CABYR-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000154040-CABYR/subcellular	https://images.proteinatlas.org/47801/2171_G6_36_blue_red_green.jpg;https://images.proteinatlas.org/47801/2171_G6_64_blue_red_green.jpg;https://images.proteinatlas.org/47801/2205_C9_10_blue_red_green.jpg;https://images.proteinatlas.org/47801/2205_C9_25_blue_red_green.jpg;https://images.proteinatlas.org/47801/1112_A4_1_red_green.jpg;https://images.proteinatlas.org/47801/1112_A4_2_red_green.jpg		False			True	True
CALML6	detail/nucleus-cytoplasm/CALML6/CALML6-evaluation.md	True	6	Nuclear speckles (supported)	https://www.proteinatlas.org/ENSG00000169885-CALML6/subcellular	https://images.proteinatlas.org/5912/2258_C1_189_red_green.jpg;https://images.proteinatlas.org/5912/2258_C1_29_red_green.jpg;https://images.proteinatlas.org/5912/71_H9_1_red_green.jpg;https://images.proteinatlas.org/5912/71_H9_2_red_green.jpg;https://images.proteinatlas.org/5912/72_H9_1_red_green.jpg;https://images.proteinatlas.org/5912/72_H9_2_red_green.jpg		False			True	True
CAMK1	detail/nucleus-cytoplasm/CAMK1/CAMK1-evaluation.md	True	6	Cytosol (approved)	https://www.proteinatlas.org/ENSG00000134072-CAMK1/subcellular	https://images.proteinatlas.org/51409/2166_H6_43_blue_red_green.jpg;https://images.proteinatlas.org/51409/2166_H6_8_blue_red_green.jpg;https://images.proteinatlas.org/51409/2185_G6_12_blue_red_green.jpg;https://images.proteinatlas.org/51409/2185_G6_24_blue_red_green.jpg;https://images.proteinatlas.org/51409/781_D4_1_blue_red_green.jpg;https://images.proteinatlas.org/51409/781_D4_2_blue_red_green.jpg		False			True	True
CCDC62	detail/nucleus-cytoplasm/CCDC62/CCDC62-evaluation.md	True	6	Plasma membrane (uncertain)	https://www.proteinatlas.org/ENSG00000130783-CCDC62/subcellular	https://images.proteinatlas.org/39021/435_E6_3_blue_red_green.jpg;https://images.proteinatlas.org/39021/435_E6_4_blue_red_green.jpg;https://images.proteinatlas.org/39021/445_E6_3_blue_red_green.jpg;https://images.proteinatlas.org/39021/445_E6_4_blue_red_green.jpg;https://images.proteinatlas.org/39021/448_E6_1_blue_red_green.jpg;https://images.proteinatlas.org/39021/448_E6_2_blue_red_green.jpg		False			True	True
CDIN1	detail/nucleus-cytoplasm/CDIN1/CDIN1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000186073-CDIN1/subcellular	https://images.proteinatlas.org/61023/1112_G8_1_red_green.jpg;https://images.proteinatlas.org/61023/1112_G8_2_red_green.jpg;https://images.proteinatlas.org/61023/1116_G8_1_red_green.jpg;https://images.proteinatlas.org/61023/1116_G8_2_red_green.jpg;https://images.proteinatlas.org/61023/1421_B12_1_red_green.jpg;https://images.proteinatlas.org/61023/1421_B12_2_red_green.jpg		False			True	True
CDIP1	detail/nucleus-cytoplasm/CDIP1/CDIP1-evaluation.md	True	6	Centrosome (supported)	https://www.proteinatlas.org/ENSG00000089486-CDIP1/subcellular	https://images.proteinatlas.org/49352/1145_G2_1_red_green.jpg;https://images.proteinatlas.org/49352/1145_G2_4_red_green.jpg;https://images.proteinatlas.org/49352/783_D12_1_red_green.jpg;https://images.proteinatlas.org/49352/783_D12_4_red_green.jpg;https://images.proteinatlas.org/49352/785_D12_5_red_green.jpg;https://images.proteinatlas.org/49352/785_D12_6_red_green.jpg		False			True	True
CEP57	detail/nucleus-cytoplasm/CEP57/CEP57-evaluation.md	True	6	Centrosome (supported)	https://www.proteinatlas.org/ENSG00000166037-CEP57/subcellular	https://images.proteinatlas.org/66403/1827_G2_17_cr5ac377d830d0c_blue_red_green.jpg;https://images.proteinatlas.org/66403/1827_G2_1_cr5ac377d83031d_blue_red_green.jpg;https://images.proteinatlas.org/66403/2034_E1_1_blue_red_green.jpg;https://images.proteinatlas.org/66403/2034_E1_4_blue_red_green.jpg;https://images.proteinatlas.org/66403/2086_B11_1_blue_red_green.jpg;https://images.proteinatlas.org/66403/2086_B11_2_blue_red_green.jpg		False			True	True
CETN3	detail/nucleus-cytoplasm/CETN3/CETN3-evaluation.md	True	6	Centrosome (supported)	https://www.proteinatlas.org/ENSG00000153140-CETN3/subcellular	https://images.proteinatlas.org/63704/1152_B2_1_blue_red_green.jpg;https://images.proteinatlas.org/63704/1152_B2_3_blue_red_green.jpg;https://images.proteinatlas.org/63704/1156_B2_1_blue_red_green.jpg;https://images.proteinatlas.org/63704/1156_B2_2_blue_red_green.jpg;https://images.proteinatlas.org/63704/1178_A11_2_blue_red_green.jpg;https://images.proteinatlas.org/63704/1178_A11_5_blue_red_green.jpg		False			True	True
CNOT8	detail/nucleus-cytoplasm/CNOT8/CNOT8-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000155508-CNOT8/subcellular			False			False	False
CSNK2A2IP	detail/nucleus-cytoplasm/CSNK2A2IP/CSNK2A2IP-evaluation.md	True	0				hpa_entry_not_found	False			False	False
DNPH1	detail/nucleus-cytoplasm/DNPH1/DNPH1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000112667-DNPH1/subcellular	https://images.proteinatlas.org/29675/281_F11_1_red_green.jpg;https://images.proteinatlas.org/29675/281_F11_2_red_green.jpg;https://images.proteinatlas.org/29675/282_F11_1_red_green.jpg;https://images.proteinatlas.org/29675/282_F11_2_red_green.jpg;https://images.proteinatlas.org/29675/283_F11_1_red_green.jpg;https://images.proteinatlas.org/29675/283_F11_2_red_green.jpg		False			True	True
PADI6	detail/nucleus-cytoplasm/PADI6/PADI6-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000276747-PADI6/subcellular			False			False	False
PAN2	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000135473-PAN2/subcellular			False			False	False
PAN3	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000152520-PAN3/subcellular			False			False	False
PKIG	detail/nucleus-cytoplasm/PKIG/PKIG-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000168734-PKIG/subcellular	https://images.proteinatlas.org/42703/2171_H4_53_blue_red_green.jpg;https://images.proteinatlas.org/42703/2171_H4_68_blue_red_green.jpg;https://images.proteinatlas.org/42703/468_A7_1_red_green.jpg;https://images.proteinatlas.org/42703/468_A7_2_red_green.jpg;https://images.proteinatlas.org/42703/470_A7_1_red_green.jpg;https://images.proteinatlas.org/42703/470_A7_2_red_green.jpg		False			True	True
PREPL	detail/nucleus-cytoplasm/PREPL/PREPL-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000138078-PREPL/subcellular			False			False	False
RIPPLY1	detail/nucleus-cytoplasm/RIPPLY1/RIPPLY1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000147223-RIPPLY1/subcellular			False			False	False
SAMD7	detail/nucleus-cytoplasm/SAMD7/SAMD7-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000187033-SAMD7/subcellular			False			False	False
TIPIN	detail/nucleus-cytoplasm/TIPIN/TIPIN-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000075131-TIPIN/subcellular			False			False	False
TLE6	detail/nucleus-cytoplasm/TLE6/TLE6-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000104953-TLE6/subcellular			False			False	False
TSPYL2	detail/nucleus-cytoplasm/TSPYL2/TSPYL2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000184205-TSPYL2/subcellular			False			False	False
ABTB3	detail/rejected/ABTB3/ABTB3-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000151136-ABTB3/subcellular	https://images.proteinatlas.org/55898/1144_A11_1_red_green.jpg;https://images.proteinatlas.org/55898/1144_A11_2_red_green.jpg;https://images.proteinatlas.org/55898/873_H2_1_red_green.jpg;https://images.proteinatlas.org/55898/873_H2_2_red_green.jpg;https://images.proteinatlas.org/55898/878_H2_1_red_green.jpg;https://images.proteinatlas.org/55898/878_H2_2_red_green.jpg		False			True	True
ACOXL	detail/rejected/ACOXL/ACOXL-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000153093-ACOXL/subcellular	https://images.proteinatlas.org/35392/1392_G3_1_blue_red_green.jpg;https://images.proteinatlas.org/35392/1392_G3_2_blue_red_green.jpg;https://images.proteinatlas.org/35392/407_B2_1_blue_red_green.jpg;https://images.proteinatlas.org/35392/407_B2_2_blue_red_green.jpg;https://images.proteinatlas.org/35392/410_B2_1_blue_red_green.jpg;https://images.proteinatlas.org/35392/410_B2_2_blue_red_green.jpg		False			True	True
ACP4	detail/rejected/ACP4/ACP4-evaluation.md	True	6	Plasma membrane (approved)	https://www.proteinatlas.org/ENSG00000142513-ACP4/subcellular	https://images.proteinatlas.org/48882/2048_B5_1_red_green.jpg;https://images.proteinatlas.org/48882/2048_B5_2_red_green.jpg;https://images.proteinatlas.org/48882/2118_D2_1_red_green.jpg;https://images.proteinatlas.org/48882/2118_D2_2_red_green.jpg;https://images.proteinatlas.org/48882/2180_C2_4_red_green.jpg;https://images.proteinatlas.org/48882/2180_C2_5_red_green.jpg		False			True	True
ADPRHL1	detail/rejected/ADPRHL1/ADPRHL1-evaluation.md	True	6	Plasma membrane (approved)	https://www.proteinatlas.org/ENSG00000153531-ADPRHL1/subcellular	https://images.proteinatlas.org/43951/1070_D2_1_red_green.jpg;https://images.proteinatlas.org/43951/1070_D2_2_red_green.jpg;https://images.proteinatlas.org/43951/1076_D2_1_red_green.jpg;https://images.proteinatlas.org/43951/1076_D2_2_red_green.jpg;https://images.proteinatlas.org/43951/1719_G7_17_cr5804b60cde478_red_green.jpg;https://images.proteinatlas.org/43951/1719_G7_3_cr5804b60255ac2_red_green.jpg		False			True	True
AGPAT4	detail/rejected/AGPAT4/AGPAT4-evaluation.md	True	6	Golgi apparatus (approved)	https://www.proteinatlas.org/ENSG00000026652-AGPAT4/subcellular	https://images.proteinatlas.org/53287/821_D9_1_blue_red_green.jpg;https://images.proteinatlas.org/53287/821_D9_2_blue_red_green.jpg;https://images.proteinatlas.org/53287/831_A3_2_blue_red_green.jpg;https://images.proteinatlas.org/53287/831_A3_4_blue_red_green.jpg;https://images.proteinatlas.org/53287/882_A3_1_blue_red_green.jpg;https://images.proteinatlas.org/53287/882_A3_4_blue_red_green.jpg		False			True	True
AGTPBP1	detail/rejected/AGTPBP1/AGTPBP1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000135049-AGTPBP1/subcellular	https://images.proteinatlas.org/71094/2124_E11_19_blue_red_green.jpg;https://images.proteinatlas.org/71094/2124_E11_31_blue_red_green.jpg;https://images.proteinatlas.org/71094/2134_D10_12_blue_red_green.jpg;https://images.proteinatlas.org/71094/2134_D10_51_blue_red_green.jpg;https://images.proteinatlas.org/71094/2169_H5_20_blue_red_green.jpg;https://images.proteinatlas.org/71094/2169_H5_37_blue_red_green.jpg		False			True	True
AKAP6	detail/rejected/AKAP6/AKAP6-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000151320-AKAP6/subcellular			False			False	False
ALG8	detail/rejected/ALG8/ALG8-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000159063-ALG8/subcellular	https://images.proteinatlas.org/51898/756_F12_3_red_green.jpg;https://images.proteinatlas.org/51898/756_F12_4_red_green.jpg;https://images.proteinatlas.org/51898/760_F12_7_red_green.jpg;https://images.proteinatlas.org/51898/760_F12_8_red_green.jpg;https://images.proteinatlas.org/51898/775_F12_1_red_green.jpg;https://images.proteinatlas.org/51898/775_F12_2_red_green.jpg		False			True	True
AMDHD2	detail/rejected/AMDHD2/AMDHD2-evaluation.md	True	6	Nucleoli (approved)	https://www.proteinatlas.org/ENSG00000162066-AMDHD2/subcellular	https://images.proteinatlas.org/41184/475_D11_1_blue_red_green.jpg;https://images.proteinatlas.org/41184/475_D11_2_blue_red_green.jpg;https://images.proteinatlas.org/41184/477_D11_3_blue_red_green.jpg;https://images.proteinatlas.org/41184/477_D11_4_blue_red_green.jpg;https://images.proteinatlas.org/41184/860_E8_3_blue_red_green.jpg;https://images.proteinatlas.org/41184/860_E8_6_blue_red_green.jpg		False			True	True
C2CD6	detail/rejected/C2CD6/C2CD6-evaluation.md	True	2	Principal piece (approved)	https://www.proteinatlas.org/ENSG00000155754-C2CD6/subcellular	https://images.proteinatlas.org/45406/2239_E11_11_blue_red_green.jpg;https://images.proteinatlas.org/45406/2239_E11_25_blue_red_green.jpg		False			True	True
CACNA2D3	detail/rejected/CACNA2D3/CACNA2D3-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000157445-CACNA2D3/subcellular	https://images.proteinatlas.org/30849/2200_E7_15_blue_red_green.jpg;https://images.proteinatlas.org/30849/2200_E7_32_blue_red_green.jpg;https://images.proteinatlas.org/30849/1036_C12_1_red_green.jpg;https://images.proteinatlas.org/30849/1036_C12_2_red_green.jpg;https://images.proteinatlas.org/30849/780_B1_2_red_green.jpg;https://images.proteinatlas.org/30849/780_B1_3_red_green.jpg		False			True	True
CAPN11	detail/rejected/CAPN11/CAPN11-evaluation.md	True	2	Mid piece (approved)	https://www.proteinatlas.org/ENSG00000137225-CAPN11/subcellular	https://images.proteinatlas.org/30955/2217_C10_29_blue_red_green.jpg;https://images.proteinatlas.org/30955/2217_C10_45_blue_red_green.jpg		False			True	True
CARHSP1	detail/rejected/CARHSP1/CARHSP1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000153048-CARHSP1/subcellular			False			False	False
CARMIL2	detail/rejected/CARMIL2/CARMIL2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000159753-CARMIL2/subcellular			False			False	False
CARMIL3	detail/rejected/CARMIL3/CARMIL3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000186648-CARMIL3/subcellular			False			False	False
CBARP	detail/rejected/CBARP/CBARP-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000099625-CBARP/subcellular	https://images.proteinatlas.org/12777/136_A5_1_red_green.jpg;https://images.proteinatlas.org/12777/136_A5_2_red_green.jpg;https://images.proteinatlas.org/12777/97_A5_1_red_green.jpg;https://images.proteinatlas.org/12777/97_A5_2_red_green.jpg;https://images.proteinatlas.org/12777/99_A5_1_red_green.jpg;https://images.proteinatlas.org/12777/99_A5_2_red_green.jpg		False			True	True
CBLL2	detail/rejected/CBLL2/CBLL2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000175809-CBLL2/subcellular			False			False	False
CBX3P9	detail/rejected/CBX3P9/CBX3P9-evaluation.md	True	0				hpa_entry_not_found	False			False	False
CD300C	detail/rejected/CD300C/CD300C-evaluation.md	True	6	Golgi apparatus (uncertain)	https://www.proteinatlas.org/ENSG00000167850-CD300C/subcellular	https://images.proteinatlas.org/60349/1672_B4_28_cr57c7e2b9af985_blue_red_green.jpg;https://images.proteinatlas.org/60349/1672_B4_8_cr5ba8c5e789636_blue_red_green.jpg;https://images.proteinatlas.org/60349/1690_F6_1_blue_red_green.jpg;https://images.proteinatlas.org/60349/1690_F6_3_blue_red_green.jpg;https://images.proteinatlas.org/60349/1877_E4_31_blue_red_green.jpg;https://images.proteinatlas.org/60349/1877_E4_32_blue_red_green.jpg		False			True	True
CDKL4	detail/rejected/CDKL4/CDKL4-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000205111-CDKL4/subcellular			False			False	False
CDKN2AIPNL	detail/rejected/CDKN2AIPNL/CDKN2AIPNL-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000237190-CDKN2AIPNL/subcellular			False			False	False
CDNF	detail/rejected/CDNF/CDNF-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000185267-CDNF/subcellular			False			False	False
CDRT15L2	detail/rejected/CDRT15L2/CDRT15L2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000214819-CDRT15L2/subcellular			False			False	False
